symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
FOX,2017-09-08,25.380000,25.400000,False,25.070000,25.370000,reg,2543777
FOX,2017-09-11,25.670000,25.680000,False,25.390000,25.560000,reg,3121164
FOX,2017-09-12,25.460000,25.540000,False,25.190000,25.480000,reg,2721550
FOX,2017-09-13,26.150000,26.160000,False,25.380000,25.420000,reg,3250905
FOX,2017-09-14,26.000000,26.130000,False,25.795000,26.050000,reg,2354231
FOX,2017-09-15,26.650000,26.660000,False,25.880000,26.030000,reg,11345072
FOX,2017-09-18,26.030000,26.660000,False,25.855000,26.660000,reg,2662400
FOX,2017-09-19,26.270000,26.310000,False,25.920000,26.100000,reg,2295230
FOX,2017-09-20,26.380000,26.530000,False,26.260000,26.320000,reg,2350730
FOX,2017-09-21,26.330000,26.460000,False,26.190000,26.270000,reg,1729639
FOX,2017-09-22,26.430000,26.470000,False,26.210000,26.240000,reg,1373912
FOX,2017-09-25,26.610000,26.830000,False,26.330000,26.330000,reg,2500203
FOX,2017-09-26,26.420000,26.700000,False,26.400000,26.630000,reg,1932815
FOX,2017-09-27,26.770000,26.810000,False,26.130000,26.470000,reg,2856004
FOX,2017-09-28,26.010000,26.680000,False,25.950000,26.610000,reg,2810043
FOX,2017-09-29,25.790000,26.100000,False,25.705000,26.050000,reg,5002672
FOX,2017-10-02,26.050000,26.295000,False,25.790000,25.850000,reg,3421529
FOX,2017-10-03,26.020000,26.160000,False,25.850000,26.000000,reg,3849198
FOX,2017-10-04,26.460000,26.630000,False,25.920000,25.960000,reg,3659046
FOX,2017-10-05,26.320000,26.650000,False,26.240000,26.580000,reg,1590277
FOX,2017-10-06,26.470000,26.490000,False,26.090000,26.340000,reg,2355450
FOX,2017-10-09,25.970000,26.480000,False,25.970000,26.410000,reg,1225426
FOX,2017-10-10,26.150000,26.540000,False,25.990000,26.030000,reg,1591372
FOX,2017-10-11,25.480000,26.050000,False,25.240000,26.050000,reg,3020237
FOX,2017-10-12,25.490000,25.780000,False,25.200000,25.300000,reg,4765116
FOX,2017-10-13,25.830000,25.915000,False,25.450000,25.610000,reg,4758444
FOX,2017-10-16,26.100000,26.200000,False,25.800000,25.920000,reg,1885432
FOX,2017-10-17,26.220000,26.250000,False,25.930000,26.000000,reg,1305642
FOX,2017-10-18,26.590000,26.720000,False,26.190000,26.210000,reg,2593110
FOX,2017-10-19,26.700000,26.727000,False,26.310000,26.590000,reg,1461659
FOX,2017-10-20,26.840000,26.940000,False,26.640000,26.880000,reg,1428129
FOX,2017-10-23,26.010000,26.930000,False,25.970000,26.930000,reg,1921703
FOX,2017-10-24,25.560000,25.970000,False,25.540000,25.890000,reg,2118190
FOX,2017-10-25,25.430000,25.650000,False,25.310000,25.450000,reg,1910491
FOX,2017-10-26,25.700000,26.000000,False,25.420000,25.760000,reg,1800681
FOX,2017-10-27,25.750000,25.760000,False,24.910000,25.560000,reg,2326395
FOX,2017-10-30,25.750000,26.030000,False,25.520000,25.650000,reg,2160971
FOX,2017-10-31,25.450000,25.780000,False,25.350000,25.780000,reg,1665763
FOX,2017-11-01,25.380000,25.830000,False,25.350000,25.610000,reg,1451170
FOX,2017-11-02,25.150000,25.530000,False,24.910000,25.380000,reg,2960779
FOX,2017-11-03,24.430000,25.200000,False,24.395000,25.050000,reg,3298298
FOX,2017-11-06,26.620000,26.850000,False,24.300000,24.330000,reg,12144055
FOX,2017-11-07,27.040000,27.770000,False,26.700000,26.700000,reg,6640868
FOX,2017-11-08,27.350000,27.390000,False,26.740000,26.840000,reg,5692463
FOX,2017-11-09,28.130000,28.960000,False,26.570000,26.760000,reg,5278978
FOX,2017-11-10,28.070000,29.170000,False,27.980000,28.190000,reg,4557631
FOX,2017-11-13,27.820000,28.040000,False,27.480000,27.840000,reg,1492557
FOX,2017-11-14,27.310000,27.770000,False,27.090000,27.660000,reg,2402953
FOX,2017-11-15,27.950000,28.010000,False,26.860000,27.260000,reg,2968127
FOX,2017-11-16,28.600000,28.740000,False,27.560000,27.560000,reg,3400750
FOX,2017-11-17,30.480000,30.730000,False,29.575000,30.450000,reg,5811020
FOX,2017-11-20,29.900000,30.920000,False,29.695000,30.450000,reg,3265077
FOX,2017-11-21,30.100000,30.280000,False,29.640000,29.930000,reg,2645452
FOX,2017-11-22,29.940000,30.160000,False,29.830000,30.020000,reg,2721883
FOX,2017-11-24,29.780000,30.090000,False,29.680000,29.680000,reg,732234
