symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
AVGO,2017-09-08,244.110000,246.397000,False,243.100100,245.920000,reg,1810040
AVGO,2017-09-11,247.740000,248.240000,False,246.010000,247.080000,reg,1687802
AVGO,2017-09-12,247.140000,249.740000,False,245.500000,249.660000,reg,1840384
AVGO,2017-09-13,246.240000,247.910000,False,245.150000,245.820000,reg,2966359
AVGO,2017-09-14,246.950000,247.510000,False,243.240000,244.620000,reg,2864516
AVGO,2017-09-15,250.550000,251.190000,False,245.110000,247.630000,reg,5006589
AVGO,2017-09-18,249.820000,252.830000,False,248.610000,251.050000,reg,2574276
AVGO,2017-09-19,249.760000,251.849900,False,248.330000,251.170000,reg,2208807
AVGO,2017-09-20,242.910000,249.880000,False,237.860000,249.740000,reg,5700951
AVGO,2017-09-21,240.380000,242.700000,False,238.180000,242.460000,reg,2862016
AVGO,2017-09-22,239.240000,240.745000,False,238.120000,238.340000,reg,2310030
AVGO,2017-09-25,235.510000,237.810000,False,231.530000,237.190000,reg,3869215
AVGO,2017-09-26,237.270000,239.950000,False,235.310000,237.880000,reg,3900972
AVGO,2017-09-27,240.580000,242.670000,False,238.580000,239.500000,reg,2648852
AVGO,2017-09-28,242.940000,243.360000,False,239.500000,239.510000,reg,2193229
AVGO,2017-09-29,242.540000,244.280000,False,241.510000,242.940000,reg,1731903
AVGO,2017-10-02,240.470000,245.310000,False,239.750000,245.310000,reg,1943079
AVGO,2017-10-03,239.500000,240.945000,False,237.890000,240.080000,reg,2561118
AVGO,2017-10-04,242.000000,242.330000,False,237.510000,238.780000,reg,2327063
AVGO,2017-10-05,243.670000,245.740000,False,242.370000,243.270000,reg,2281719
AVGO,2017-10-06,245.740000,245.750000,False,240.300000,240.300000,reg,1748856
AVGO,2017-10-09,246.420000,247.250000,False,245.390000,246.000000,reg,1655901
AVGO,2017-10-10,245.990000,248.160000,False,243.040000,247.530000,reg,1534796
AVGO,2017-10-11,250.400000,251.170000,False,245.140000,245.210000,reg,2660269
