symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
IRM,2017-09-08,40.040000,40.230000,False,39.770000,39.770000,reg,1379684
IRM,2017-09-11,40.380000,40.390000,False,40.010000,40.050000,reg,937754
IRM,2017-09-12,40.140000,40.440000,False,40.010000,40.370000,reg,1055794
IRM,2017-09-13,39.710000,40.170000,False,39.590000,40.120000,reg,1376527
IRM,2017-09-14,39.150000,39.250000,False,38.550000,39.160000,reg,1411518
IRM,2017-09-15,39.470000,39.660000,False,39.130000,39.130000,reg,4769784
IRM,2017-09-18,39.420000,39.872500,False,39.270000,39.510000,reg,1045079
IRM,2017-09-19,39.840000,39.840000,False,39.410000,39.470000,reg,1276305
IRM,2017-09-20,39.720000,40.100000,False,39.420000,39.910000,reg,1452226
IRM,2017-09-21,39.770000,39.900000,False,39.420000,39.670000,reg,918686
IRM,2017-09-22,40.130000,40.640000,False,39.880000,39.880000,reg,821387
IRM,2017-09-25,40.080000,40.440000,False,40.000000,40.190000,reg,935891
IRM,2017-09-26,39.360000,40.200000,False,39.345000,40.190000,reg,1038685
IRM,2017-09-27,38.130000,39.380000,False,38.080000,39.290000,reg,1831959
IRM,2017-09-28,38.780000,38.870000,False,37.960000,38.110000,reg,1042441
IRM,2017-09-29,38.900000,39.100000,False,38.600000,38.730000,reg,1091322
IRM,2017-10-02,39.250000,39.370000,False,38.620000,38.830000,reg,1018265
IRM,2017-10-03,38.950000,39.280000,False,38.700000,39.140000,reg,809566
IRM,2017-10-04,39.020000,39.140000,False,38.480000,38.960000,reg,1091438
IRM,2017-10-05,39.010000,39.370000,False,38.980000,39.070000,reg,890783
IRM,2017-10-06,38.120000,38.360000,False,37.510000,38.070000,reg,2530489
IRM,2017-10-09,38.320000,38.620000,False,38.130000,38.130000,reg,976357
IRM,2017-10-10,38.800000,38.835000,False,38.420000,38.420000,reg,636225
IRM,2017-10-11,38.940000,39.280000,False,38.710000,38.994800,reg,1207506
IRM,2017-10-12,39.810000,39.865000,False,38.780000,38.850000,reg,1328994
IRM,2017-10-13,39.860000,40.000000,False,39.475000,40.000000,reg,889279
IRM,2017-10-16,39.810000,39.960000,False,39.620000,39.860000,reg,651539
IRM,2017-10-17,40.110000,40.140000,False,39.600000,39.780000,reg,998681
IRM,2017-10-18,40.790000,41.080000,False,40.230000,40.270000,reg,2147288
IRM,2017-10-19,40.960000,41.160000,False,40.510000,40.730000,reg,1021660
IRM,2017-10-20,40.920000,41.170000,False,40.790000,41.050000,reg,848513
IRM,2017-10-23,40.060000,41.010000,False,40.000000,41.000000,reg,1675495
IRM,2017-10-24,39.900000,40.245000,False,39.840000,40.100000,reg,1692423
IRM,2017-10-25,39.810000,40.160000,False,39.010000,39.760000,reg,1868605
IRM,2017-10-26,39.660000,40.112300,False,39.650000,39.950000,reg,948932
