symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
FOXA,2017-09-08,25.790000,25.870000,False,25.490000,25.750000,reg,7757968
FOXA,2017-09-11,26.060000,26.070000,False,25.810000,25.940000,reg,6601011
FOXA,2017-09-12,25.900000,25.920000,False,25.590000,25.830000,reg,6045791
FOXA,2017-09-13,26.590000,26.600000,False,25.780100,25.910000,reg,10226250
FOXA,2017-09-14,26.500000,26.580000,False,26.230000,26.470000,reg,8250264
FOXA,2017-09-15,27.050000,27.110000,False,26.340000,26.410000,reg,9069023
FOXA,2017-09-18,26.500000,27.130000,False,26.315000,27.000000,reg,6101221
FOXA,2017-09-19,26.700000,26.730000,False,26.340000,26.570000,reg,8031979
FOXA,2017-09-20,26.870000,26.950000,False,26.613600,26.740000,reg,4043929
FOXA,2017-09-21,26.760000,26.950000,False,26.660000,26.900000,reg,3559569
FOXA,2017-09-22,26.880000,26.930000,False,26.660000,26.670000,reg,2312099
FOXA,2017-09-25,27.120000,27.320000,False,26.810000,26.880000,reg,7626216
FOXA,2017-09-26,26.950000,27.220000,False,26.900000,27.220000,reg,5256845
FOXA,2017-09-27,27.320000,27.350000,False,26.660000,27.090000,reg,7966616
FOXA,2017-09-28,26.560000,27.220000,False,26.500000,27.120000,reg,8141870
FOXA,2017-09-29,26.380000,26.665000,False,26.240000,26.570000,reg,8903601
FOXA,2017-10-02,26.600000,26.860000,False,26.350000,26.510000,reg,6693691
FOXA,2017-10-03,26.630000,26.770000,False,26.450000,26.650000,reg,5030468
FOXA,2017-10-04,27.100000,27.305000,False,26.515000,26.630000,reg,10967619
FOXA,2017-10-05,26.950000,27.300000,False,26.845000,27.200000,reg,8622541
FOXA,2017-10-06,26.990000,27.020000,False,26.730000,26.960000,reg,6363379
FOXA,2017-10-09,26.580000,27.010000,False,26.570000,27.000000,reg,3955643
FOXA,2017-10-10,26.770000,27.180000,False,26.590000,26.640000,reg,8585522
FOXA,2017-10-11,26.110000,26.630000,False,25.800000,26.630000,reg,15001790
FOXA,2017-10-12,26.140000,26.410000,False,25.780000,25.800000,reg,13160657
FOXA,2017-10-13,26.520000,26.580000,False,26.080000,26.290000,reg,9834312
