symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
FIS,2017-09-08,92.300000,92.720000,False,92.130000,92.510000,reg,1061118
FIS,2017-09-11,93.390000,93.390000,False,92.480000,92.800000,reg,1101078
FIS,2017-09-12,93.330000,93.730000,False,92.950000,93.500000,reg,771948
FIS,2017-09-13,92.420000,93.180000,False,92.410000,93.080000,reg,874824
FIS,2017-09-14,92.110000,92.475000,False,91.780000,92.100000,reg,997087
FIS,2017-09-15,92.010000,92.330000,False,91.720000,92.060000,reg,2102054
FIS,2017-09-18,93.540000,93.610000,False,92.096000,92.190000,reg,2223601
FIS,2017-09-19,92.770000,93.680000,False,92.660000,93.470000,reg,1272277
FIS,2017-09-20,92.800000,93.125000,False,92.180000,92.870000,reg,1136570
FIS,2017-09-21,92.720000,92.930000,False,92.350000,92.670000,reg,849200
FIS,2017-09-22,93.050000,93.120000,False,92.540000,92.680000,reg,968942
FIS,2017-09-25,92.830000,93.210000,False,92.140000,93.050000,reg,1361975
FIS,2017-09-26,92.650000,93.166000,False,92.510000,92.930000,reg,933099
FIS,2017-09-27,93.000000,93.450000,False,92.780000,92.980000,reg,955465
FIS,2017-09-28,93.340000,93.390000,False,92.520000,92.570000,reg,892247
FIS,2017-09-29,93.390000,93.650000,False,93.000000,93.360000,reg,1076553
FIS,2017-10-02,93.330000,93.860000,False,93.140000,93.460000,reg,867480
FIS,2017-10-03,93.400000,93.590000,False,93.060000,93.330000,reg,520125
FIS,2017-10-04,93.710000,93.940000,False,93.270000,93.440000,reg,1107182
FIS,2017-10-05,93.820000,93.950000,False,93.360000,93.910000,reg,733348
FIS,2017-10-06,93.910000,93.990000,False,93.500000,93.760000,reg,1380378
FIS,2017-10-09,94.350000,94.450000,False,93.810000,94.000000,reg,742387
FIS,2017-10-10,94.610000,94.950000,False,94.320000,94.510000,reg,1332528
FIS,2017-10-11,94.640000,94.720000,False,94.340000,94.575900,reg,858647
FIS,2017-10-12,94.610000,94.990000,False,94.420000,94.560000,reg,1051638
FIS,2017-10-13,94.960000,95.140000,False,94.640000,94.900000,reg,1043485
FIS,2017-10-16,95.210000,95.270000,False,94.755000,95.060000,reg,1019658
FIS,2017-10-17,94.380000,95.240000,False,94.130000,95.240000,reg,963990
FIS,2017-10-18,94.810000,95.210000,False,94.290600,94.370000,reg,652581
FIS,2017-10-19,95.150000,95.210000,False,94.180000,94.780000,reg,1166536
FIS,2017-10-20,95.280000,95.500000,False,94.800000,95.490000,reg,976680
FIS,2017-10-23,95.710000,96.000000,False,95.490000,95.500000,reg,743414
FIS,2017-10-24,95.270000,95.970000,False,95.240000,95.840000,reg,813296
FIS,2017-10-25,95.530000,95.950000,False,95.030000,95.310000,reg,864390
FIS,2017-10-26,95.940000,96.360000,False,95.740000,96.100000,reg,888029
FIS,2017-10-27,96.620000,96.670000,False,95.880000,96.140000,reg,994549
FIS,2017-10-30,96.070000,96.460000,False,95.740000,96.450000,reg,1241192
FIS,2017-10-31,92.760000,93.300000,False,90.800000,91.250000,reg,4394177
FIS,2017-11-01,93.110000,94.890000,False,92.470000,94.120000,reg,2849764
FIS,2017-11-02,93.360000,93.630000,False,92.910000,93.440000,reg,1489378
FIS,2017-11-03,93.180000,93.450000,False,92.590000,93.010000,reg,1264354
FIS,2017-11-06,93.130000,93.700000,False,93.000000,93.320000,reg,1620879
FIS,2017-11-07,90.470000,92.990000,False,89.310000,92.940000,reg,4748852
FIS,2017-11-08,91.650000,92.105000,False,90.000000,90.410000,reg,2400635
FIS,2017-11-09,92.520000,92.790000,False,90.960000,91.500000,reg,2704694
FIS,2017-11-10,92.760000,92.970000,False,92.120000,92.330000,reg,1800164
FIS,2017-11-13,92.850000,92.890000,False,91.510000,91.830000,reg,1561595
FIS,2017-11-14,93.430000,93.715000,False,91.660000,92.350000,reg,2111031
FIS,2017-11-15,93.540000,93.815000,False,92.140000,93.270000,reg,2414646
FIS,2017-11-16,93.200000,94.240000,False,93.170000,93.810000,reg,2711890
FIS,2017-11-17,92.060000,93.230000,False,91.830000,92.990000,reg,1692916
